scenario,iteration,year,heating_system,ownership,installed_cumulative,installed_current,avg_att,avg_util,avg_sub_norm,avg_eac,avg_pbc,removed_this_year
1,baseline,2,2039,NATURAL_GAS_BLOCK,PRIVATELY_RENTED,0,0,0,3990,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2040,NATURAL_GAS_BLOCK,PRIVATELY_RENTED,0,0,0,3990,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2041,NATURAL_GAS_BLOCK,PRIVATELY_RENTED,0,0,0,3990,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2042,NATURAL_GAS_BLOCK,PRIVATELY_RENTED,0,0,0,3990,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2043,NATURAL_GAS_BLOCK,PRIVATELY_RENTED,0,0,0,3990,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2044,NATURAL_GAS_BLOCK,PRIVATELY_RENTED,0,0,0,3990,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2045,NATURAL_GAS_BLOCK,PRIVATELY_RENTED,0,0,0,3990,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2046,NATURAL_GAS_BLOCK,PRIVATELY_RENTED,0,0,0,3990,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2047,NATURAL_GAS_BLOCK,PRIVATELY_RENTED,0,0,0,3990,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2048,NATURAL_GAS_BLOCK,PRIVATELY_RENTED,0,0,0,3990,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2049,NATURAL_GAS_BLOCK,PRIVATELY_RENTED,0,0,0,3990,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2050,NATURAL_GAS_BLOCK,PRIVATELY_RENTED,0,0,0,3990,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2023,DISTRICT_HEATING,TOTAL,29719,29719,0,29719,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2024,DISTRICT_HEATING,TOTAL,29132,13,600,29732,0.0,0.0,0.0,1383.0,0.0
1,baseline,2,2025,DISTRICT_HEATING,TOTAL,28614,3,521,29735,0.0,0.0,0.0,1338.0,0.0
1,baseline,2,2026,DISTRICT_HEATING,TOTAL,28139,5,480,29740,0.0,0.0,0.0,1295.0,0.0
1,baseline,2,2027,DISTRICT_HEATING,TOTAL,27453,3,689,29743,0.0,0.0,0.0,1344.0,0.0
1,baseline,2,2028,DISTRICT_HEATING,TOTAL,26063,1,1391,29744,0.0,0.0,0.0,404.0,0.0
1,baseline,2,2029,DISTRICT_HEATING,TOTAL,24850,4,1217,29748,0.0,0.0,0.0,1283.0,0.0
1,baseline,2,2030,DISTRICT_HEATING,TOTAL,23351,4,1503,29752,0.0,0.0,0.0,2087.0,0.0
1,baseline,2,2031,DISTRICT_HEATING,TOTAL,21563,5,1793,29757,0.0,0.0,0.0,1885.0,0.0
1,baseline,2,2032,DISTRICT_HEATING,TOTAL,19322,4,2245,29761,0.0,0.0,0.0,1076.0,0.0
1,baseline,2,2033,DISTRICT_HEATING,TOTAL,17831,1,1492,29762,0.0,0.0,0.0,1052.0,0.0
1,baseline,2,2034,DISTRICT_HEATING,TOTAL,16738,0,1093,29762,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2035,DISTRICT_HEATING,TOTAL,15658,0,1080,29762,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2036,DISTRICT_HEATING,TOTAL,14701,1,958,29763,0.0,0.0,0.0,335.0,0.0
1,baseline,2,2037,DISTRICT_HEATING,TOTAL,13625,0,1076,29763,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2038,DISTRICT_HEATING,TOTAL,12393,0,1232,29763,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2039,DISTRICT_HEATING,TOTAL,11470,0,923,29763,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2040,DISTRICT_HEATING,TOTAL,10612,0,858,29763,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2041,DISTRICT_HEATING,TOTAL,9729,1,884,29764,0.0,0.0,0.0,386.0,0.0
1,baseline,2,2042,DISTRICT_HEATING,TOTAL,9083,0,646,29764,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2043,DISTRICT_HEATING,TOTAL,8429,0,654,29764,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2044,DISTRICT_HEATING,TOTAL,7890,0,539,29764,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2045,DISTRICT_HEATING,TOTAL,7216,0,674,29764,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2046,DISTRICT_HEATING,TOTAL,6749,0,467,29764,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2047,DISTRICT_HEATING,TOTAL,5914,1,836,29765,0.0,0.0,0.0,391.0,0.0
1,baseline,2,2048,DISTRICT_HEATING,TOTAL,5338,0,576,29765,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2049,DISTRICT_HEATING,TOTAL,4626,0,712,29765,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2050,DISTRICT_HEATING,TOTAL,4113,0,513,29765,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2023,DISTRICT_HEATING,PRIVATELY_OWNED,16489,16489,0,16489,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2024,DISTRICT_HEATING,PRIVATELY_OWNED,16166,13,336,16502,0.0,0.5242977182482849,0.25657969414262316,1383.6153846153845,0.7543741156045995
1,baseline,2,2025,DISTRICT_HEATING,PRIVATELY_OWNED,15880,3,289,16505,0.0,0.525801551754246,0.26062598952624527,1338.3333333333333,0.7561240789405884
1,baseline,2,2026,DISTRICT_HEATING,PRIVATELY_OWNED,15616,5,269,16510,0.0,0.5274465978315777,0.26721664808621337,1295.8,0.7577678157365899
1,baseline,2,2027,DISTRICT_HEATING,PRIVATELY_OWNED,15326,3,293,16513,0.0,0.5262537341487253,0.268037518037518,1344.6666666666667,0.7558759114683982
1,baseline,2,2028,DISTRICT_HEATING,PRIVATELY_OWNED,14821,0,505,16513,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2029,DISTRICT_HEATING,PRIVATELY_OWNED,14272,4,553,16517,0.0,0.5277604950083825,0.26712918660287077,1283.25,0.7582495941872149
1,baseline,2,2030,DISTRICT_HEATING,PRIVATELY_OWNED,13519,2,755,16519,0.0,0.5117814690484166,0.20238095238095238,1694.0,0.7423745845250058
1,baseline,2,2031,DISTRICT_HEATING,PRIVATELY_OWNED,12394,3,1128,16522,0.0,0.5279234919143708,0.33919413919413915,1510.0,0.7494859704722888
1,baseline,2,2032,DISTRICT_HEATING,PRIVATELY_OWNED,11181,1,1214,16523,0.0,0.5474004792455747,0.32,692.0,0.7811007188683621
1,baseline,2,2033,DISTRICT_HEATING,PRIVATELY_OWNED,10238,1,944,16524,0.0,0.5365269938260849,0.3157894736842105,1052.0,0.7653168065286011
1,baseline,2,2034,DISTRICT_HEATING,PRIVATELY_OWNED,9599,0,639,16524,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2035,DISTRICT_HEATING,PRIVATELY_OWNED,8968,0,631,16524,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2036,DISTRICT_HEATING,PRIVATELY_OWNED,8408,0,560,16524,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2037,DISTRICT_HEATING,PRIVATELY_OWNED,7773,0,635,16524,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2038,DISTRICT_HEATING,PRIVATELY_OWNED,7080,0,693,16524,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2039,DISTRICT_HEATING,PRIVATELY_OWNED,6590,0,490,16524,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2040,DISTRICT_HEATING,PRIVATELY_OWNED,6168,0,422,16524,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2041,DISTRICT_HEATING,PRIVATELY_OWNED,5833,0,335,16524,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2042,DISTRICT_HEATING,PRIVATELY_OWNED,5569,0,264,16524,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2043,DISTRICT_HEATING,PRIVATELY_OWNED,5245,0,324,16524,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2044,DISTRICT_HEATING,PRIVATELY_OWNED,4967,0,278,16524,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2045,DISTRICT_HEATING,PRIVATELY_OWNED,4694,0,273,16524,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2046,DISTRICT_HEATING,PRIVATELY_OWNED,4375,0,319,16524,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2047,DISTRICT_HEATING,PRIVATELY_OWNED,4099,0,276,16524,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2048,DISTRICT_HEATING,PRIVATELY_OWNED,3733,0,366,16524,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2049,DISTRICT_HEATING,PRIVATELY_OWNED,3203,0,530,16524,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2050,DISTRICT_HEATING,PRIVATELY_OWNED,2944,0,259,16524,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2023,DISTRICT_HEATING,SOCIAL_HOUSING,8739,8739,0,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2024,DISTRICT_HEATING,SOCIAL_HOUSING,8581,0,158,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2025,DISTRICT_HEATING,SOCIAL_HOUSING,8448,0,133,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2026,DISTRICT_HEATING,SOCIAL_HOUSING,8332,0,116,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2027,DISTRICT_HEATING,SOCIAL_HOUSING,8014,0,318,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2028,DISTRICT_HEATING,SOCIAL_HOUSING,7266,0,748,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2029,DISTRICT_HEATING,SOCIAL_HOUSING,6751,0,515,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2030,DISTRICT_HEATING,SOCIAL_HOUSING,6227,0,524,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2031,DISTRICT_HEATING,SOCIAL_HOUSING,5665,0,562,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2032,DISTRICT_HEATING,SOCIAL_HOUSING,5134,0,531,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2033,DISTRICT_HEATING,SOCIAL_HOUSING,4905,0,229,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2034,DISTRICT_HEATING,SOCIAL_HOUSING,4555,0,350,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2035,DISTRICT_HEATING,SOCIAL_HOUSING,4286,0,269,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2036,DISTRICT_HEATING,SOCIAL_HOUSING,4029,0,257,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2037,DISTRICT_HEATING,SOCIAL_HOUSING,3710,0,319,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2038,DISTRICT_HEATING,SOCIAL_HOUSING,3409,0,301,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2039,DISTRICT_HEATING,SOCIAL_HOUSING,3219,0,190,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2040,DISTRICT_HEATING,SOCIAL_HOUSING,2950,0,269,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2041,DISTRICT_HEATING,SOCIAL_HOUSING,2603,0,347,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2042,DISTRICT_HEATING,SOCIAL_HOUSING,2296,0,307,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2043,DISTRICT_HEATING,SOCIAL_HOUSING,2124,0,172,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2044,DISTRICT_HEATING,SOCIAL_HOUSING,1935,0,189,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2045,DISTRICT_HEATING,SOCIAL_HOUSING,1644,0,291,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2046,DISTRICT_HEATING,SOCIAL_HOUSING,1584,0,60,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2047,DISTRICT_HEATING,SOCIAL_HOUSING,1124,0,460,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2048,DISTRICT_HEATING,SOCIAL_HOUSING,1027,0,97,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2049,DISTRICT_HEATING,SOCIAL_HOUSING,928,0,99,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2050,DISTRICT_HEATING,SOCIAL_HOUSING,849,0,79,8739,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2023,DISTRICT_HEATING,PRIVATELY_RENTED,4491,4491,0,4491,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2024,DISTRICT_HEATING,PRIVATELY_RENTED,4385,0,106,4491,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2025,DISTRICT_HEATING,PRIVATELY_RENTED,4286,0,99,4491,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2026,DISTRICT_HEATING,PRIVATELY_RENTED,4191,0,95,4491,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2027,DISTRICT_HEATING,PRIVATELY_RENTED,4113,0,78,4491,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2028,DISTRICT_HEATING,PRIVATELY_RENTED,3976,1,138,4492,0.0,0.0,0.0,404.0,0.0
1,baseline,2,2029,DISTRICT_HEATING,PRIVATELY_RENTED,3827,0,149,4492,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2030,DISTRICT_HEATING,PRIVATELY_RENTED,3605,2,224,4494,0.0,0.0,0.0,393.5,0.0
1,baseline,2,2031,DISTRICT_HEATING,PRIVATELY_RENTED,3504,2,103,4496,0.0,0.0,0.0,375.5,0.0
1,baseline,2,2032,DISTRICT_HEATING,PRIVATELY_RENTED,3007,3,500,4499,0.0,0.0,0.0,384.3333333333333,0.0
1,baseline,2,2033,DISTRICT_HEATING,PRIVATELY_RENTED,2688,0,319,4499,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2034,DISTRICT_HEATING,PRIVATELY_RENTED,2584,0,104,4499,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2035,DISTRICT_HEATING,PRIVATELY_RENTED,2404,0,180,4499,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2036,DISTRICT_HEATING,PRIVATELY_RENTED,2264,1,141,4500,0.0,0.0,0.0,335.0,0.0
1,baseline,2,2037,DISTRICT_HEATING,PRIVATELY_RENTED,2142,0,122,4500,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2038,DISTRICT_HEATING,PRIVATELY_RENTED,1904,0,238,4500,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2039,DISTRICT_HEATING,PRIVATELY_RENTED,1661,0,243,4500,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2040,DISTRICT_HEATING,PRIVATELY_RENTED,1494,0,167,4500,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2041,DISTRICT_HEATING,PRIVATELY_RENTED,1293,1,202,4501,0.0,0.0,0.0,386.0,0.0
1,baseline,2,2042,DISTRICT_HEATING,PRIVATELY_RENTED,1218,0,75,4501,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2043,DISTRICT_HEATING,PRIVATELY_RENTED,1060,0,158,4501,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2044,DISTRICT_HEATING,PRIVATELY_RENTED,988,0,72,4501,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2045,DISTRICT_HEATING,PRIVATELY_RENTED,878,0,110,4501,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2046,DISTRICT_HEATING,PRIVATELY_RENTED,790,0,88,4501,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2047,DISTRICT_HEATING,PRIVATELY_RENTED,691,1,100,4502,0.0,0.0,0.0,391.0,0.0
1,baseline,2,2048,DISTRICT_HEATING,PRIVATELY_RENTED,578,0,113,4502,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2049,DISTRICT_HEATING,PRIVATELY_RENTED,495,0,83,4502,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2050,DISTRICT_HEATING,PRIVATELY_RENTED,320,0,175,4502,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2023,ELECTRIC_HEAT_PUMP,TOTAL,11135,11135,0,11135,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2024,ELECTRIC_HEAT_PUMP,TOTAL,10357,10,788,11145,0.0,0.0,0.0,1615.0,0.0
1,baseline,2,2025,ELECTRIC_HEAT_PUMP,TOTAL,9790,4,571,11149,0.0,0.0,0.0,1159.0,0.0
1,baseline,2,2026,ELECTRIC_HEAT_PUMP,TOTAL,9333,4,461,11153,0.0,0.0,0.0,1592.0,0.0
1,baseline,2,2027,ELECTRIC_HEAT_PUMP,TOTAL,8925,3,411,11156,0.0,0.0,0.0,1881.0,0.0
1,baseline,2,2028,ELECTRIC_HEAT_PUMP,TOTAL,7823,5,1107,11161,0.0,0.0,0.0,803.0,0.0
1,baseline,2,2029,ELECTRIC_HEAT_PUMP,TOTAL,7312,2,513,11163,0.0,0.0,0.0,1259.0,0.0
1,baseline,2,2030,ELECTRIC_HEAT_PUMP,TOTAL,6695,0,617,11163,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2031,ELECTRIC_HEAT_PUMP,TOTAL,5984,2,713,11165,0.0,0.0,0.0,1508.0,0.0
1,baseline,2,2032,ELECTRIC_HEAT_PUMP,TOTAL,5204,1,781,11166,0.0,0.0,0.0,1115.0,0.0
1,baseline,2,2033,ELECTRIC_HEAT_PUMP,TOTAL,4486,0,718,11166,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2034,ELECTRIC_HEAT_PUMP,TOTAL,3819,2,669,11168,0.0,0.0,0.0,1222.0,0.0
1,baseline,2,2035,ELECTRIC_HEAT_PUMP,TOTAL,3041,0,778,11168,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2036,ELECTRIC_HEAT_PUMP,TOTAL,2399,1,643,11169,0.0,0.0,0.0,1424.0,0.0
1,baseline,2,2037,ELECTRIC_HEAT_PUMP,TOTAL,1211,0,1188,11169,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2038,ELECTRIC_HEAT_PUMP,TOTAL,663,0,548,11169,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2039,ELECTRIC_HEAT_PUMP,TOTAL,495,0,168,11169,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2040,ELECTRIC_HEAT_PUMP,TOTAL,435,0,60,11169,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2041,ELECTRIC_HEAT_PUMP,TOTAL,391,0,44,11169,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2042,ELECTRIC_HEAT_PUMP,TOTAL,345,0,46,11169,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2043,ELECTRIC_HEAT_PUMP,TOTAL,315,0,30,11169,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2044,ELECTRIC_HEAT_PUMP,TOTAL,285,0,30,11169,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2045,ELECTRIC_HEAT_PUMP,TOTAL,232,0,53,11169,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2046,ELECTRIC_HEAT_PUMP,TOTAL,217,0,15,11169,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2047,ELECTRIC_HEAT_PUMP,TOTAL,130,0,87,11169,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2048,ELECTRIC_HEAT_PUMP,TOTAL,120,0,10,11169,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2049,ELECTRIC_HEAT_PUMP,TOTAL,112,0,8,11169,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2050,ELECTRIC_HEAT_PUMP,TOTAL,109,0,3,11169,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2023,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,6357,6357,0,6357,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2024,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,5814,10,553,6367,0.0,0.5157814598290911,0.11309964164574675,1615.9,0.7453972793321998
1,baseline,2,2025,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,5430,4,388,6371,0.0,0.5337860615495043,0.1506140350877193,1159.75,0.7630255835523265
1,baseline,2,2026,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,5155,4,279,6375,0.0,0.51927655610601,0.1304916136495084,1592.75,0.7462919307466378
1,baseline,2,2027,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,4886,3,272,6378,0.0,0.5143023052927574,0.14522482348569307,1881.0,0.7351472520677128
1,baseline,2,2028,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,4531,5,360,6383,0.0,0.5421066865686615,0.14549008462801566,803.6,0.7767875086959883
1,baseline,2,2029,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,4252,2,281,6385,0.0,0.5283577538986695,0.13339920948616601,1259.0,0.7591868284764628
1,baseline,2,2030,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,3943,0,309,6385,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2031,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,3625,2,320,6387,0.0,0.5244212372101372,0.14835164835164835,1508.5,0.7495439437272937
1,baseline,2,2032,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,3307,1,319,6388,0.0,0.5388203478843403,0.17391304347826086,1115.0,0.7647522609569453
1,baseline,2,2033,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,2924,0,383,6388,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2034,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,2576,2,350,6390,0.0,0.5405579293590304,0.20833333333333331,1222.5,0.758753560705212
1,baseline,2,2035,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,2094,0,482,6390,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2036,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,1632,1,463,6391,0.0,0.533997998306259,0.2,1424.0,0.7509969974593886
1,baseline,2,2037,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,565,0,1067,6391,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2038,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,135,0,430,6391,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2039,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,24,0,111,6391,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2040,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,20,0,4,6391,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2041,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,16,0,4,6391,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2042,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,13,0,3,6391,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2043,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,8,0,5,6391,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2044,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,6,0,2,6391,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2045,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,6,0,0,6391,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2046,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,4,0,2,6391,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2047,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,3,0,1,6391,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2048,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,3,0,0,6391,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2049,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,1,0,2,6391,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2050,ELECTRIC_HEAT_PUMP,PRIVATELY_OWNED,1,0,0,6391,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2023,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,3155,3155,0,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2024,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,3107,0,48,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2025,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,3052,0,55,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2026,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,2977,0,75,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2027,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,2896,0,81,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2028,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,2503,0,393,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2029,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,2351,0,152,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2030,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,2111,0,240,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2031,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,1786,0,325,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2032,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,1393,0,393,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2033,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,1139,0,254,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2034,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,891,0,248,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2035,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,687,0,204,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2036,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,617,0,70,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2037,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,571,0,46,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2038,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,510,0,61,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2039,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,471,0,39,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2040,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,415,0,56,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2041,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,375,0,40,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2042,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,332,0,43,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2043,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,307,0,25,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2044,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,279,0,28,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2045,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,226,0,53,3155,0.0,0.0,0.0,0.0,0.0
1,baseline,2,2046,ELECTRIC_HEAT_PUMP,SOCIAL_HOUSING,213,0,13,3155,0.0,0.0,0.0,0.0,0.0
