buurtcode,municipality,a_hh,g_ele,g_ele_ap,g_ele_tw,g_ele_hw,g_ele_2w,g_ele_vw,g_gas,g_gas_ap,g_tw,g_gas_hw,g_gas_2w,g_gas_vw,p_stadsv,a_bedv,a_bed_a,a_bed_bf,a_bed_gi,a_bed_hj,a_bed_kl,a_bed_mn,a_bed_oq,a_bed_ru,a_pau,a_lan_ha,pst_mvp,bev_share,bev_from_data,policy_plan,policy_start_jaar,policy_eind_jaar,policy_infra_w
BU19030201,GM1903,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,78.0,6269.0,0.05,1,NONE,2022,2025,0
BU19030202,GM1903,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,5.0,5.0,0.0,5.0,10.0,5.0,5.0,125.0,192.0,6269.0,0.05,1,NONE,2022,2025,0
BU19030203,GM1903,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,89.0,6269.0,0.05,1,NONE,2022,2025,0
BU19030204,GM1903,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,10.0,5.0,0.0,0.0,5.0,5.0,0.0,205.0,71.0,6307.0,0.03,1,NONE,2022,2025,0
BU19030205,GM1903,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,60.0,325.0,6268.0,0.04,1,NONE,2022,2025,0
BU19030300,GM1903,1505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,5.0,40.0,45.0,20.0,30.0,90.0,70.0,40.0,1925.0,155.0,6267.0,0.06,1,NONE,2022,2025,0
BU19030301,GM1903,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,31.0,6268.0,0.04,1,NONE,2022,2025,0
BU19030302,GM1903,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,5.0,0.0,0.0,5.0,10.0,0.0,25.0,61.0,6267.0,0.06,1,NONE,2022,2025,0
BU19030303,GM1903,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5.0,5.0,10.0,5.0,5.0,15.0,10.0,5.0,220.0,143.0,6268.0,0.04,1,NONE,2022,2025,0
BU19030304,GM1903,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,82.0,6269.0,0.05,1,NONE,2022,2025,0
BU19030309,GM1903,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,115.0,609.0,6267.0,0.06,1,NONE,2022,2025,0
BU19030400,GM1903,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,5.0,20.0,15.0,0.0,5.0,20.0,30.0,20.0,570.0,49.0,6265.0,0.04,1,NONE,2022,2025,0
BU19030401,GM1903,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,15.0,10.0,5.0,0.0,0.0,20.0,15.0,10.0,375.0,117.0,6251.0,0.03,1,NONE,2022,2025,0
BU19030402,GM1903,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,125.0,43.0,6265.0,0.04,1,NONE,2022,2025,0
BU19030403,GM1903,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,89.0,6265.0,0.04,1,NONE,2022,2025,0
BU19030404,GM1903,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,28.0,6265.0,0.04,1,NONE,2022,2025,0
BU19030409,GM1903,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,75.0,1230.0,6265.0,0.04,1,NONE,2022,2025,0
BU19030500,GM1903,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,10.0,10.0,5.0,10.0,40.0,35.0,10.0,540.0,436.0,6261.0,0.06,1,NONE,2022,2025,0
BU19030501,GM1903,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,10.0,20.0,15.0,5.0,5.0,25.0,15.0,15.0,560.0,455.0,6262.0,0.04,1,NONE,2022,2025,0
BU19030502,GM1903,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,10.0,20.0,5.0,5.0,30.0,10.0,10.0,475.0,90.0,6255.0,0.06,1,NONE,2022,2025,0
BU19030503,GM1903,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,50.0,6255.0,0.06,1,NONE,2022,2025,0
BU19030504,GM1903,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,115.0,225.0,6255.0,0.06,1,NONE,2022,2025,0
BU19030505,GM1903,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,6255.0,0.06,1,NONE,2022,2025,0
BU19030509,GM1903,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,358.0,6255.0,0.06,1,NONE,2022,2025,0
BU19540000,GM1954,2155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,5.0,70.0,80.0,20.0,5.0,80.0,70.0,65.0,2780.0,277.0,6451.0,0.03,1,NONE,2022,2030,0
BU19540001,GM1954,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,5.0,15.0,5.0,5.0,0.0,15.0,15.0,10.0,470.0,389.0,6454.0,0.07,1,NONE,2022,2030,0
BU19540002,GM1954,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,15.0,20.0,5.0,5.0,25.0,15.0,10.0,555.0,359.0,6456.0,0.05,1,NONE,2022,2030,0
BU19540003,GM1954,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,10.0,20.0,25.0,5.0,10.0,25.0,30.0,20.0,1050.0,342.0,6447.0,0.04,1,NONE,2022,2030,0
BU19540009,GM1954,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,747.0,6451.0,0.03,1,NONE,2022,2030,0
BU19540100,GM1954,2295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,5.0,55.0,80.0,20.0,30.0,90.0,90.0,75.0,2510.0,206.0,6361.0,0.04,1,NONE,2022,2030,0
BU19540101,GM1954,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,10.0,15.0,5.0,5.0,0.0,25.0,20.0,10.0,540.0,502.0,6361.0,0.04,1,NONE,2022,2030,0
BU19540102,GM1954,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,30.0,35.0,10.0,10.0,25.0,5.0,0.0,100.0,121.0,6361.0,0.04,1,NONE,2022,2030,0
BU19540103,GM1954,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,25.0,30.0,5.0,10.0,10.0,20.0,20.0,590.0,206.0,6361.0,0.04,1,NONE,2022,2030,0
BU19540104,GM1954,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,115.0,37.0,6361.0,0.04,1,NONE,2022,2030,0
BU19540200,GM1954,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,5.0,10.0,20.0,10.0,10.0,30.0,25.0,15.0,855.0,245.0,6363.0,0.04,1,NONE,2022,2030,0
BU19540201,GM1954,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,5.0,5.0,0.0,5.0,10.0,5.0,5.0,230.0,442.0,6363.0,0.04,1,NONE,2022,2030,0
BU19540300,GM1954,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,10.0,30.0,50.0,15.0,20.0,85.0,70.0,35.0,1915.0,352.0,6336.0,0.04,1,NONE,2022,2030,0
BU19540301,GM1954,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,5.0,5.0,0.0,5.0,15.0,5.0,5.0,165.0,155.0,6336.0,0.04,1,NONE,2022,2030,0
BU19540302,GM1954,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,10.0,5.0,10.0,0.0,5.0,15.0,5.0,15.0,310.0,139.0,6336.0,0.04,1,NONE,2022,2030,0
BU19540400,GM1954,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,10.0,25.0,55.0,20.0,20.0,45.0,45.0,30.0,1480.0,375.0,6333.0,0.06,1,NONE,2022,2030,0
BU19540401,GM1954,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,15.0,30.0,20.0,10.0,15.0,35.0,30.0,10.0,530.0,425.0,6333.0,0.06,1,NONE,2022,2030,0
BU19540402,GM1954,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,5.0,5.0,5.0,0.0,10.0,0.0,0.0,55.0,105.0,6333.0,0.06,1,NONE,2022,2030,0
BU19540500,GM1954,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,25.0,30.0,5.0,10.0,40.0,35.0,30.0,840.0,232.0,6365.0,0.07,1,NONE,2022,2030,0
BU19540501,GM1954,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,5.0,15.0,35.0,5.0,20.0,35.0,45.0,25.0,1250.0,154.0,6155.0,0.05,1,NONE,2022,2030,0
BU19540502,GM1954,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,5.0,30.0,30.0,15.0,10.0,35.0,25.0,20.0,710.0,352.0,6365.0,0.07,1,NONE,2022,2030,0
BU19540503,GM1954,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,5.0,10.0,5.0,5.0,20.0,15.0,5.0,390.0,78.0,6174.0,0.09,1,NONE,2022,2030,0
BU19540504,GM1954,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,129.0,6365.0,0.07,1,NONE,2022,2030,0
BU19540505,GM1954,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5.0,10.0,10.0,10.0,20.0,20.0,20.0,635.0,68.0,6436.0,0.03,1,NONE,2022,2030,0
BU19540509,GM1954,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,514.0,6155.0,0.05,1,NONE,2022,2030,0
BU19540600,GM1954,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,25.0,45.0,5.0,10.0,40.0,35.0,30.0,940.0,125.0,6436.0,0.03,1,NONE,2022,2030,0
BU19540601,GM1954,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,5.0,50.0,45.0,15.0,35.0,75.0,65.0,50.0,2115.0,287.0,6438.0,0.04,1,NONE,2022,2030,0
BU19540602,GM1954,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,10.0,0.0,0.0,5.0,5.0,0.0,110.0,183.0,6438.0,0.04,1,NONE,2022,2030,0
BU19540603,GM1954,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,5.0,15.0,10.0,5.0,10.0,30.0,25.0,10.0,710.0,284.0,6439.0,0.04,1,NONE,2022,2030,0
