buurtcode,gasCV,gasBlock,ehp,hhp,dh,hasDHgrid
BU19601100,0.88,0.07,0.04,0.01,0.0,false
BU19601109,0.57,0.0,0.22,0.0,0.0,false
BU19610101,0.0,0.0,0.0,0.0,0.0,false
BU19610201,0.0,0.0,0.0,0.0,0.0,false
BU19610202,0.93,0.0,0.02,0.04,0.0,false
BU19610301,0.95,0.0,0.0,0.01,0.0,false
BU19610302,0.97,0.0,0.02,0.01,0.0,false
BU19610303,0.53,0.37,0.02,0.08,0.0,false
BU19610401,0.0,0.0,0.0,0.0,0.0,false
BU19610402,0.0,0.0,0.0,0.0,0.0,false
BU19610403,0.0,0.0,0.0,0.0,0.0,false
BU19610501,0.96,0.0,0.02,0.01,0.0,false
BU19610502,0.9,0.01,0.02,0.08,0.0,false
BU19610503,0.96,0.0,0.02,0.02,0.0,false
BU19610504,0.0,0.0,0.0,0.0,0.0,false
BU19610601,0.41,0.0,0.03,0.01,0.0,false
BU19610602,0.84,0.0,0.06,0.02,0.0,false
BU19610701,0.95,0.0,0.0,0.03,0.0,false
BU19610801,0.91,0.0,0.04,0.0,0.0,false
BU19610802,0.0,0.0,0.0,0.0,0.0,false
BU19610803,0.91,0.0,0.0,0.03,0.0,false
BU19610901,0.98,0.0,0.0,0.01,0.0,false
BU19611001,0.0,0.0,0.0,0.0,0.0,false
BU19611002,0.0,0.0,0.0,0.0,0.0,false
BU19611003,0.0,0.0,0.0,0.0,0.0,false
BU19611101,0.99,0.0,0.0,0.01,0.0,false
BU19611201,0.0,0.0,0.0,0.0,0.0,false
BU19611202,0.0,0.0,0.0,0.0,0.0,false
BU19611203,0.97,0.0,0.03,0.0,0.0,false
BU19611301,0.99,0.0,0.01,0.0,0.0,false
BU19611401,0.87,0.0,0.05,0.01,0.0,false
BU19611501,0.9,0.06,0.04,0.01,0.0,false
BU19611601,0.0,0.0,0.0,0.0,0.0,false
BU19611701,0.0,0.0,0.0,0.0,0.0,false
BU19611801,0.99,0.0,0.0,0.01,0.0,false
BU19611901,0.92,0.0,0.0,0.01,0.0,false
BU19611902,0.99,0.0,0.0,0.01,0.0,false
BU19611903,0.99,0.0,0.01,0.01,0.0,false
BU19611904,0.72,0.0,0.26,0.01,0.0,false
BU19611905,0.0,0.0,0.0,0.0,0.0,false
BU19612001,0.0,0.0,0.0,0.0,0.0,false
BU19612002,0.0,0.0,0.0,0.0,0.0,false
BU19612003,0.0,0.0,0.0,0.0,0.0,false
BU19612101,0.92,0.01,0.0,0.0,0.0,false
BU19612102,0.0,0.0,0.0,0.0,0.0,false
BU19612103,0.95,0.0,0.0,0.01,0.0,false
BU19612104,0.99,0.0,0.01,0.01,0.0,false
BU19612105,0.95,0.01,0.01,0.01,0.0,false
BU19612106,0.0,0.0,0.0,0.0,0.0,false
BU19612201,0.15,0.8,0.04,0.0,0.0,false
BU19612202,0.99,0.0,0.01,0.0,0.0,false
BU19612203,0.92,0.0,0.04,0.0,0.0,false
BU19612204,0.99,0.0,0.0,0.01,0.0,false
BU19612205,0.38,0.62,0.0,0.0,0.0,false
BU19612301,0.0,0.0,0.0,0.0,0.0,false
BU19612302,0.0,0.0,0.0,0.0,0.0,false
BU19612401,0.95,0.02,0.02,0.0,0.0,false
BU19612402,0.61,0.11,0.28,0.0,0.0,false
BU19612403,1.0,0.0,0.0,0.0,0.0,false
BU19612404,1.0,0.0,0.0,0.0,0.0,false
BU19612405,0.87,0.01,0.09,0.02,0.0,false
BU19612406,0.53,0.0,0.45,0.01,0.0,false
BU19612407,0.28,0.0,0.68,0.0,0.0,false
BU19612408,0.0,0.0,0.0,0.0,0.0,false
BU19612501,0.97,0.0,0.01,0.02,0.0,false
BU19612502,0.98,0.0,0.01,0.01,0.0,false
BU19612503,0.99,0.0,0.0,0.0,0.0,false
BU19612504,0.64,0.36,0.0,0.0,0.0,false
BU19612505,0.99,0.0,0.0,0.01,0.0,false
BU19612601,0.98,0.01,0.01,0.0,0.0,false
BU19612602,0.99,0.0,0.01,0.0,0.0,false
BU19612701,0.97,0.0,0.02,0.02,0.0,false
BU19612702,0.84,0.08,0.01,0.0,0.0,false
BU19612703,0.96,0.0,0.02,0.02,0.0,false
BU19612801,0.0,0.0,0.0,0.0,0.0,false
BU19612901,0.92,0.0,0.04,0.04,0.0,false
BU19613001,0.94,0.0,0.04,0.02,0.0,false
BU19613101,0.97,0.0,0.02,0.02,0.0,false
BU19613201,0.84,0.0,0.11,0.06,0.0,false
BU19613301,0.0,0.0,0.0,0.0,0.0,false
BU19613401,0.94,0.0,0.03,0.02,0.0,false
BU19613501,0.0,0.0,0.0,0.0,0.0,false
BU19613502,0.0,0.0,0.0,0.0,0.0,false
BU19613503,0.0,0.0,0.0,0.0,0.0,false
BU19613601,0.64,0.0,0.35,0.0,0.0,false
BU19613602,0.96,0.0,0.03,0.01,0.0,false
BU19613603,0.0,0.0,0.0,0.0,0.0,false
BU19613701,0.95,0.0,0.03,0.01,0.0,false
BU19613801,0.88,0.0,0.03,0.05,0.0,false
BU19613901,0.0,0.0,0.0,0.0,0.0,false
BU19630000,0.96,0.02,0.0,0.01,0.0,false
BU19630001,0.86,0.13,0.0,0.0,0.0,false
BU19630002,0.93,0.04,0.02,0.01,0.0,false
BU19630003,0.93,0.01,0.05,0.01,0.0,false
BU19630004,0.84,0.09,0.02,0.0,0.05,true
BU19630005,0.93,0.0,0.0,0.06,0.0,false
BU19630006,0.98,0.0,0.0,0.01,0.0,false
BU19630007,0.84,0.02,0.12,0.02,0.0,false
BU19630050,0.0,0.0,0.0,0.0,0.0,false
BU19630051,0.0,0.0,0.0,0.0,0.0,false
BU19630099,0.91,0.0,0.05,0.03,0.0,false
BU19630100,0.93,0.0,0.01,0.05,0.0,false
BU19630150,0.0,0.0,0.0,0.0,0.0,false
BU19630199,0.97,0.0,0.01,0.01,0.0,false
BU19630200,0.96,0.0,0.03,0.02,0.0,false
BU19630299,0.89,0.0,0.04,0.02,0.0,false
BU19630300,0.94,0.0,0.04,0.01,0.0,false
BU19630399,0.0,0.0,0.0,0.0,0.0,false
BU19630400,0.88,0.0,0.04,0.03,0.05,true
BU19630499,0.0,0.0,0.0,0.0,0.0,false
BU19630500,0.96,0.0,0.02,0.02,0.0,false
BU19630599,0.9,0.0,0.05,0.04,0.0,false
BU19630600,0.93,0.0,0.04,0.01,0.0,false
BU19630650,0.0,0.0,0.0,0.0,0.0,false
BU19630699,0.95,0.0,0.03,0.01,0.0,false
BU19630700,0.91,0.05,0.03,0.01,0.0,false
BU19630750,0.0,0.0,0.0,0.0,0.0,false
BU19630799,0.89,0.0,0.04,0.01,0.0,false
BU19630800,0.99,0.0,0.0,0.01,0.0,false
BU19630899,0.95,0.0,0.02,0.03,0.0,false
BU19630900,0.96,0.0,0.02,0.01,0.0,false
BU19630950,0.0,0.0,0.0,0.0,0.0,false
BU19630999,0.78,0.0,0.18,0.02,0.0,false
BU19631000,0.96,0.01,0.02,0.01,0.0,false
BU19631099,0.92,0.0,0.03,0.01,0.0,false
BU19631100,0.97,0.0,0.02,0.01,0.0,false
BU19631199,0.92,0.0,0.03,0.02,0.0,false
BU19631200,0.91,0.06,0.02,0.01,0.0,false
BU19631299,0.0,0.0,0.0,0.0,0.0,false
BU19631300,0.91,0.0,0.05,0.01,0.0,false
BU19631399,0.9,0.0,0.04,0.04,0.0,false
BU19660101,0.0,0.0,0.0,0.0,0.0,false
BU19660102,0.99,0.0,0.0,0.01,0.0,false
BU19660103,0.91,0.02,0.02,0.04,0.0,false
BU19660104,0.96,0.02,0.01,0.01,0.0,false
BU19660105,0.0,0.0,0.0,0.0,0.0,false
BU19660106,0.0,0.0,0.0,0.0,0.0,false
BU19660201,0.84,0.0,0.04,0.01,0.0,false
BU19660202,0.93,0.0,0.04,0.02,0.0,false
BU19660203,0.95,0.0,0.01,0.04,0.0,false
BU19660204,0.0,0.0,0.0,0.0,0.0,false
BU19660205,0.9,0.0,0.06,0.03,0.0,false
BU19660206,0.0,0.0,0.0,0.0,0.0,false
BU19660207,0.0,0.0,0.0,0.0,0.0,false
BU19660301,0.85,0.0,0.04,0.07,0.0,false
BU19660302,0.0,0.0,0.0,0.0,0.0,false
BU19660303,0.96,0.0,0.02,0.0,0.0,false
BU19660304,0.74,0.24,0.01,0.01,0.0,false
BU19660305,0.0,0.0,0.0,0.0,0.0,false
BU19660401,0.81,0.01,0.05,0.06,0.0,false
BU19660402,0.95,0.0,0.05,0.01,0.0,false
BU19660403,0.95,0.0,0.02,0.04,0.0,false
BU19660404,0.9,0.0,0.04,0.03,0.0,false
BU19660501,0.0,0.0,0.0,0.0,0.0,false
BU19660502,0.98,0.0,0.01,0.02,0.0,false
BU19660503,0.91,0.0,0.01,0.07,0.0,false
BU19660601,0.0,0.0,0.0,0.0,0.0,false
BU19660602,0.89,0.09,0.0,0.01,0.0,false
BU19660603,0.96,0.03,0.0,0.0,0.0,false
BU19660604,0.85,0.0,0.09,0.02,0.0,false
BU19660605,0.95,0.0,0.03,0.03,0.0,false
BU19660606,0.96,0.0,0.0,0.03,0.0,false
BU19660701,0.94,0.0,0.02,0.02,0.0,false
BU19660702,0.86,0.04,0.03,0.06,0.0,false
BU19660703,0.0,0.0,0.0,0.0,0.0,false
BU19660704,0.9,0.0,0.05,0.05,0.0,false
BU19660801,0.0,0.0,0.0,0.0,0.0,false
BU19660802,0.94,0.0,0.03,0.01,0.0,false
BU19660803,0.95,0.0,0.03,0.02,0.0,false
BU19660804,0.0,0.0,0.0,0.0,0.0,false
BU19660805,0.9,0.02,0.03,0.02,0.0,false
BU19660806,0.84,0.12,0.02,0.02,0.0,false
BU19660807,0.99,0.0,0.0,0.01,0.0,false
BU19660808,0.78,0.0,0.11,0.02,0.0,false
BU19660809,0.92,0.05,0.01,0.02,0.0,false
BU19660810,0.98,0.0,0.0,0.01,0.0,false
BU19660901,0.0,0.0,0.0,0.0,0.0,false
BU19660902,0.9,0.01,0.01,0.01,0.0,false
BU19661001,0.79,0.0,0.05,0.01,0.0,false
BU19661002,0.94,0.0,0.03,0.02,0.0,false
BU19661003,0.91,0.0,0.04,0.04,0.0,false
BU19661101,0.0,0.0,0.0,0.0,0.0,false
BU19661102,0.97,0.0,0.03,0.0,0.0,false
BU19661201,0.0,0.0,0.0,0.0,0.0,false
BU19661202,0.95,0.0,0.03,0.02,0.0,false
BU19661203,0.89,0.09,0.0,0.01,0.0,false
BU19661204,0.95,0.03,0.0,0.01,0.0,false
BU19661205,0.95,0.0,0.02,0.02,0.0,false
BU19661301,0.87,0.0,0.04,0.03,0.0,false
BU19661302,0.81,0.13,0.01,0.01,0.0,false
BU19661303,0.96,0.0,0.03,0.01,0.0,false
BU19661304,0.94,0.02,0.01,0.02,0.0,false
BU19661305,0.0,0.0,0.0,0.0,0.0,false
BU19661401,0.0,0.0,0.0,0.0,0.0,false
BU19690000,0.84,0.06,0.08,0.03,0.0,false
BU19690001,0.95,0.0,0.01,0.03,0.0,false
BU19690002,0.96,0.0,0.03,0.02,0.0,false
BU19690006,0.0,0.0,0.0,0.0,0.0,false
BU19690007,0.0,0.0,0.0,0.0,0.0,false
BU19690008,0.96,0.0,0.03,0.02,0.0,false
BU19690009,0.0,0.0,0.0,0.0,0.0,false
BU19690100,0.95,0.0,0.02,0.03,0.0,false
BU19690109,0.88,0.0,0.03,0.05,0.0,false
BU19690200,0.89,0.0,0.07,0.02,0.0,false
BU19690201,0.0,0.0,0.0,0.0,0.0,false
BU19690202,0.98,0.0,0.01,0.0,0.0,false
BU19690209,0.9,0.0,0.04,0.03,0.0,false
BU19690300,0.89,0.04,0.04,0.03,0.0,false
BU19690301,0.92,0.0,0.06,0.02,0.0,false
BU19690309,0.95,0.0,0.02,0.02,0.0,false
BU19690401,0.94,0.0,0.02,0.03,0.0,false
BU19690402,0.81,0.1,0.05,0.02,0.0,false
BU19690403,0.9,0.05,0.03,0.02,0.0,false
BU19690404,0.91,0.0,0.04,0.04,0.0,false
BU19690408,0.0,0.0,0.0,0.0,0.0,false
BU19690409,0.75,0.0,0.21,0.03,0.0,false
BU19690500,0.9,0.0,0.06,0.03,0.0,false
BU19690501,0.0,0.0,0.0,0.0,0.0,false
BU19690502,0.0,0.0,0.0,0.0,0.0,false
BU19690503,0.0,0.0,0.0,0.0,0.0,false
BU19690507,0.0,0.0,0.0,0.0,0.0,false
BU19690508,0.0,0.0,0.0,0.0,0.0,false
BU19690509,0.93,0.0,0.03,0.04,0.0,false
BU19690600,0.94,0.03,0.02,0.02,0.0,false
BU19690601,0.81,0.07,0.03,0.02,0.0,false
BU19690609,0.79,0.0,0.04,0.05,0.0,false
BU19690700,0.0,0.0,0.0,0.0,0.0,false
BU19690701,0.0,0.0,0.0,0.0,0.0,false
BU19690709,0.0,0.0,0.0,0.0,0.0,false
BU19690800,0.0,0.0,0.0,0.0,0.0,false
BU19690809,0.0,0.0,0.0,0.0,0.0,false
BU19690900,0.92,0.0,0.02,0.04,0.0,false
BU19690909,0.0,0.0,0.0,0.0,0.0,false
BU19691000,0.9,0.0,0.08,0.03,0.0,false
BU19691009,0.0,0.0,0.0,0.0,0.0,false
BU19691100,0.89,0.01,0.04,0.02,0.0,false
BU19691102,0.95,0.0,0.03,0.01,0.0,false
BU19691103,0.94,0.0,0.02,0.03,0.0,false
BU19691104,0.91,0.0,0.05,0.03,0.0,false
BU19691105,0.0,0.0,0.0,0.0,0.0,false
BU19691106,0.97,0.0,0.01,0.02,0.0,false
BU19691107,0.0,0.0,0.0,0.0,0.0,false
BU19691108,0.0,0.0,0.0,0.0,0.0,false
BU19691109,0.94,0.0,0.02,0.01,0.0,false
BU19691200,0.94,0.0,0.01,0.02,0.0,false
BU19691201,0.0,0.0,0.0,0.0,0.0,false
BU19691202,0.0,0.0,0.0,0.0,0.0,false
BU19691204,0.97,0.0,0.01,0.02,0.0,false
BU19691208,0.0,0.0,0.0,0.0,0.0,false
BU19691209,0.98,0.0,0.01,0.01,0.0,false
BU19691300,0.94,0.0,0.02,0.04,0.0,false
BU19691301,0.0,0.0,0.0,0.0,0.0,false
BU19691302,0.95,0.0,0.03,0.02,0.0,false
BU19691309,0.89,0.0,0.06,0.03,0.0,false
BU19691400,0.84,0.03,0.03,0.02,0.06,true
BU19691401,0.84,0.04,0.06,0.06,0.0,false
BU19691402,0.99,0.0,0.0,0.01,0.0,false
BU19691403,0.97,0.0,0.02,0.01,0.0,false
BU19691409,0.61,0.0,0.36,0.02,0.0,false
BU19691500,0.92,0.0,0.03,0.03,0.0,false
BU19691502,0.97,0.0,0.02,0.01,0.0,false
BU19691503,0.97,0.0,0.01,0.01,0.0,false
BU19691504,0.0,0.0,0.0,0.0,0.0,false
BU19691509,0.91,0.0,0.03,0.02,0.0,false
BU19691600,0.95,0.0,0.03,0.02,0.0,false
BU19691601,0.0,0.0,0.0,0.0,0.0,false
BU19691603,0.0,0.0,0.0,0.0,0.0,false
BU19691604,0.0,0.0,0.0,0.0,0.0,false
BU19691608,0.0,0.0,0.0,0.0,0.0,false
BU19691609,0.87,0.0,0.06,0.04,0.0,false
BU19691700,0.92,0.0,0.06,0.01,0.0,false
BU19691701,0.0,0.0,0.0,0.0,0.0,false
BU19691702,0.0,0.0,0.0,0.0,0.0,false
BU19691709,0.95,0.0,0.02,0.01,0.0,false
BU19700000,0.92,0.01,0.01,0.01,0.0,false
BU19700001,0.94,0.04,0.01,0.0,0.0,false
BU19700002,0.97,0.0,0.02,0.01,0.0,false
BU19700003,0.89,0.09,0.0,0.01,0.0,false
BU19700004,0.0,0.0,0.0,0.0,0.0,false
BU19700005,0.87,0.0,0.1,0.03,0.0,false
BU19700006,0.93,0.0,0.05,0.02,0.0,false
BU19700007,0.75,0.0,0.17,0.08,0.0,false
BU19700008,0.96,0.0,0.02,0.02,0.0,false
BU19700009,0.98,0.0,0.0,0.02,0.0,false
BU19700010,0.91,0.0,0.03,0.04,0.0,false
BU19700011,0.0,0.0,0.0,0.0,0.0,false
BU19700100,0.8,0.0,0.05,0.01,0.13,true
BU19700101,0.0,0.0,0.0,0.0,0.0,false
BU19700102,0.92,0.0,0.05,0.02,0.0,false
BU19700103,0.0,0.0,0.0,0.0,0.0,false
BU19700104,0.0,0.0,0.0,0.0,0.0,false
BU19700105,0.0,0.0,0.0,0.0,0.0,false
BU19700107,0.0,0.0,0.0,0.0,0.0,false
BU19700108,0.0,0.0,0.0,0.0,0.0,false
BU19700109,0.0,0.0,0.0,0.0,0.0,false
BU19700200,0.96,0.0,0.02,0.01,0.0,false
BU19700201,0.93,0.0,0.03,0.02,0.0,false
BU19700202,0.0,0.0,0.0,0.0,0.0,false
BU19700208,0.0,0.0,0.0,0.0,0.0,false
BU19700209,0.0,0.0,0.0,0.0,0.0,false
BU19700300,0.98,0.0,0.0,0.02,0.0,false
BU19700301,0.96,0.0,0.02,0.01,0.0,false
BU19700302,0.0,0.0,0.0,0.0,0.0,false
BU19700303,0.0,0.0,0.0,0.0,0.0,false
BU19700307,0.0,0.0,0.0,0.0,0.0,false
BU19700308,0.0,0.0,0.0,0.0,0.0,false
BU19700309,0.0,0.0,0.0,0.0,0.0,false
BU19700400,0.91,0.0,0.05,0.04,0.0,false
BU19700401,0.96,0.0,0.0,0.02,0.0,false
BU19700408,0.0,0.0,0.0,0.0,0.0,false
BU19700409,0.0,0.0,0.0,0.0,0.0,false
BU19700500,0.83,0.14,0.03,0.01,0.0,false
BU19700501,0.97,0.0,0.02,0.0,0.0,false
BU19700502,0.94,0.0,0.02,0.03,0.0,false
BU19700503,0.99,0.0,0.01,0.01,0.0,false
BU19700506,0.83,0.0,0.04,0.03,0.0,false
BU19700507,0.0,0.0,0.0,0.0,0.0,false
BU19700508,0.0,0.0,0.0,0.0,0.0,false
BU19700509,0.0,0.0,0.0,0.0,0.0,false
BU19700600,0.97,0.0,0.01,0.01,0.0,false
BU19700601,0.0,0.0,0.0,0.0,0.0,false
BU19700602,0.0,0.0,0.0,0.0,0.0,false
BU19700603,0.0,0.0,0.0,0.0,0.0,false
BU19700604,0.0,0.0,0.0,0.0,0.0,false
BU19700605,0.0,0.0,0.0,0.0,0.0,false
BU19700608,0.0,0.0,0.0,0.0,0.0,false
BU19700609,0.0,0.0,0.0,0.0,0.0,false
BU19700700,0.95,0.0,0.02,0.02,0.0,false
BU19700701,0.0,0.0,0.0,0.0,0.0,false
BU19700702,0.0,0.0,0.0,0.0,0.0,false
BU19700703,0.0,0.0,0.0,0.0,0.0,false
BU19700708,0.0,0.0,0.0,0.0,0.0,false
BU19700709,0.0,0.0,0.0,0.0,0.0,false
BU19700800,0.83,0.1,0.04,0.02,0.0,false
BU19700801,0.93,0.0,0.05,0.01,0.0,false
BU19700802,0.92,0.0,0.03,0.03,0.0,false
BU19700803,0.0,0.0,0.0,0.0,0.0,false
BU19700807,0.0,0.0,0.0,0.0,0.0,false
BU19700808,0.0,0.0,0.0,0.0,0.0,false
BU19700809,0.0,0.0,0.0,0.0,0.0,false
BU19700900,0.96,0.0,0.02,0.01,0.0,false
BU19700909,0.91,0.0,0.02,0.04,0.0,false
BU19701000,0.9,0.0,0.05,0.03,0.0,false
BU19701001,0.0,0.0,0.0,0.0,0.0,false
BU19701002,0.0,0.0,0.0,0.0,0.0,false
BU19701003,0.0,0.0,0.0,0.0,0.0,false
BU19701004,0.0,0.0,0.0,0.0,0.0,false
BU19701005,0.0,0.0,0.0,0.0,0.0,false
BU19701006,0.0,0.0,0.0,0.0,0.0,false
BU19701008,0.0,0.0,0.0,0.0,0.0,false
BU19701009,0.0,0.0,0.0,0.0,0.0,false
BU19701100,0.91,0.01,0.03,0.01,0.0,false
BU19701109,0.89,0.0,0.04,0.04,0.0,false
BU19701200,0.95,0.0,0.02,0.02,0.0,false
BU19701201,0.95,0.0,0.05,0.01,0.0,false
BU19701202,0.0,0.0,0.0,0.0,0.0,false
BU19701203,0.97,0.0,0.01,0.01,0.0,false
BU19701204,0.0,0.0,0.0,0.0,0.0,false
BU19701206,0.0,0.0,0.0,0.0,0.0,false
BU19701207,0.0,0.0,0.0,0.0,0.0,false
BU19701208,0.0,0.0,0.0,0.0,0.0,false
BU19701209,0.0,0.0,0.0,0.0,0.0,false
BU19701300,0.98,0.0,0.0,0.01,0.0,false
BU19701301,0.96,0.0,0.02,0.02,0.0,false
BU19701302,0.95,0.0,0.02,0.02,0.0,false
BU19701308,0.0,0.0,0.0,0.0,0.0,false
BU19701309,0.0,0.0,0.0,0.0,0.0,false
BU19701400,0.91,0.01,0.03,0.01,0.0,false
BU19701401,0.95,0.0,0.03,0.02,0.0,false
BU19701402,0.0,0.0,0.0,0.0,0.0,false
BU19701409,0.0,0.0,0.0,0.0,0.0,false
BU19780101,0.0,0.0,0.0,0.0,0.0,false
BU19780102,0.0,0.0,0.0,0.0,0.0,false
BU19780103,0.0,0.0,0.0,0.0,0.0,false
BU19780104,0.89,0.08,0.02,0.01,0.0,false
BU19780105,0.0,0.0,0.0,0.0,0.0,false
BU19780106,0.0,0.0,0.0,0.0,0.0,false
BU19780107,0.89,0.0,0.08,0.02,0.0,false
BU19780108,0.0,0.0,0.0,0.0,0.0,false
BU19780201,0.0,0.0,0.0,0.0,0.0,false
BU19780202,0.0,0.0,0.0,0.0,0.0,false
BU19780203,0.91,0.08,0.0,0.01,0.0,false
BU19780204,0.0,0.0,0.0,0.0,0.0,false
BU19780205,0.89,0.0,0.04,0.04,0.0,false
BU19780206,0.0,0.0,0.0,0.0,0.0,false
BU19780301,0.0,0.0,0.0,0.0,0.0,false
BU19780302,0.97,0.0,0.01,0.01,0.0,false
BU19780303,0.0,0.0,0.0,0.0,0.0,false
BU19780304,0.0,0.0,0.0,0.0,0.0,false
BU19780305,0.0,0.0,0.0,0.0,0.0,false
BU19780307,0.0,0.0,0.0,0.0,0.0,false
BU19780308,0.0,0.0,0.0,0.0,0.0,false
BU19780309,0.0,0.0,0.0,0.0,0.0,false
BU19780401,0.83,0.0,0.15,0.02,0.0,false
BU19780402,0.93,0.03,0.02,0.01,0.0,false
BU19780403,0.95,0.0,0.03,0.02,0.0,false
BU19780404,0.98,0.0,0.01,0.01,0.0,false
BU19780405,0.0,0.0,0.0,0.0,0.0,false
BU19780406,0.0,0.0,0.0,0.0,0.0,false
BU19780407,0.0,0.0,0.0,0.0,0.0,false
BU19780408,0.78,0.0,0.09,0.01,0.0,false
BU19780409,0.0,0.0,0.0,0.0,0.0,false
BU19780410,0.0,0.0,0.0,0.0,0.0,false
BU19780501,0.95,0.0,0.02,0.02,0.0,false
BU19780502,0.96,0.0,0.01,0.01,0.0,false
BU19780503,0.0,0.0,0.0,0.0,0.0,false
BU19780504,0.0,0.0,0.0,0.0,0.0,false
BU19780601,0.0,0.0,0.0,0.0,0.0,false
BU19780602,0.0,0.0,0.0,0.0,0.0,false
BU19780603,0.0,0.0,0.0,0.0,0.0,false
BU19780604,0.98,0.0,0.02,0.01,0.0,false
BU19780605,0.0,0.0,0.0,0.0,0.0,false
BU19780607,0.0,0.0,0.0,0.0,0.0,false
BU19780608,0.0,0.0,0.0,0.0,0.0,false
BU19780609,0.0,0.0,0.0,0.0,0.0,false
BU19780610,0.0,0.0,0.0,0.0,0.0,false
BU19780701,0.0,0.0,0.0,0.0,0.0,false
BU19780702,0.95,0.0,0.01,0.01,0.0,false
BU19780703,0.0,0.0,0.0,0.0,0.0,false
BU19780704,0.0,0.0,0.0,0.0,0.0,false
BU19780705,0.0,0.0,0.0,0.0,0.0,false
BU19780706,0.0,0.0,0.0,0.0,0.0,false
BU19780801,0.0,0.0,0.0,0.0,0.0,false
BU19780802,0.87,0.0,0.08,0.04,0.0,false
BU19780803,0.0,0.0,0.0,0.0,0.0,false
BU19780804,0.0,0.0,0.0,0.0,0.0,false
BU19780901,0.0,0.0,0.0,0.0,0.0,false
BU19780902,0.0,0.0,0.0,0.0,0.0,false
BU19780903,0.99,0.0,0.01,0.0,0.0,false
BU19780904,0.0,0.0,0.0,0.0,0.0,false
BU19781001,0.0,0.0,0.0,0.0,0.0,false
BU19781002,0.94,0.0,0.02,0.02,0.0,false
BU19781003,0.89,0.0,0.09,0.03,0.0,false
BU19781004,0.0,0.0,0.0,0.0,0.0,false
BU19781101,0.97,0.0,0.0,0.02,0.0,false
BU19781102,0.0,0.0,0.0,0.0,0.0,false
BU19781103,0.0,0.0,0.0,0.0,0.0,false
BU19781104,0.0,0.0,0.0,0.0,0.0,false
BU19781105,0.0,0.0,0.0,0.0,0.0,false
BU19781106,0.0,0.0,0.0,0.0,0.0,false
BU19781201,0.91,0.08,0.0,0.01,0.0,false
BU19781202,0.94,0.01,0.02,0.0,0.0,false
BU19781203,0.0,0.0,0.0,0.0,0.0,false
BU19781204,0.0,0.0,0.0,0.0,0.0,false
BU19781205,0.0,0.0,0.0,0.0,0.0,false
BU19781206,0.0,0.0,0.0,0.0,0.0,false
BU19781207,0.0,0.0,0.0,0.0,0.0,false
BU19781301,0.84,0.14,0.02,0.01,0.0,false
BU19781302,0.0,0.0,0.0,0.0,0.0,false
BU19781401,0.0,0.0,0.0,0.0,0.0,false
BU19781402,0.0,0.0,0.0,0.0,0.0,false
BU19781403,0.0,0.0,0.0,0.0,0.0,false
BU19781405,0.0,0.0,0.0,0.0,0.0,false
BU19781406,0.88,0.0,0.04,0.03,0.0,false
BU19781407,0.0,0.0,0.0,0.0,0.0,false
BU19781408,0.0,0.0,0.0,0.0,0.0,false
BU19781409,0.0,0.0,0.0,0.0,0.0,false
BU19781501,0.0,0.0,0.0,0.0,0.0,false
BU19781502,0.0,0.0,0.0,0.0,0.0,false
BU19781503,0.0,0.0,0.0,0.0,0.0,false
BU19781504,0.0,0.0,0.0,0.0,0.0,false
BU19781505,0.0,0.0,0.0,0.0,0.0,false
BU19781506,0.0,0.0,0.0,0.0,0.0,false
BU19781507,0.0,0.0,0.0,0.0,0.0,false
BU19781508,0.98,0.0,0.01,0.01,0.0,false
BU19781509,0.0,0.0,0.0,0.0,0.0,false
BU19781510,0.0,0.0,0.0,0.0,0.0,false
BU19781601,0.78,0.0,0.08,0.07,0.0,false
BU19781602,0.0,0.0,0.0,0.0,0.0,false
BU19781603,0.93,0.0,0.07,0.01,0.0,false
BU19781604,0.0,0.0,0.0,0.0,0.0,false
BU19781605,0.0,0.0,0.0,0.0,0.0,false
BU19781701,0.97,0.0,0.02,0.01,0.0,false
BU19781702,0.0,0.0,0.0,0.0,0.0,false
BU19781703,0.0,0.0,0.0,0.0,0.0,false
BU19781704,0.0,0.0,0.0,0.0,0.0,false
BU19781705,0.0,0.0,0.0,0.0,0.0,false
BU19781801,0.94,0.0,0.05,0.01,0.0,false
BU19781802,0.0,0.0,0.0,0.0,0.0,false
BU19781803,0.91,0.04,0.04,0.02,0.0,false
BU19781901,0.0,0.0,0.0,0.0,0.0,false
BU19782001,0.0,0.0,0.0,0.0,0.0,false
BU19782002,0.94,0.0,0.03,0.03,0.0,false
BU19782003,0.0,0.0,0.0,0.0,0.0,false
BU19782004,0.0,0.0,0.0,0.0,0.0,false
BU19790101,0.88,0.03,0.03,0.0,0.0,false
BU19790202,0.98,0.0,0.01,0.01,0.0,false
BU19790203,0.85,0.12,0.02,0.0,0.0,false
BU19790204,0.93,0.06,0.0,0.01,0.0,false
BU19790205,0.0,0.0,0.0,0.0,0.0,false
BU19790221,0.0,0.0,0.0,0.0,0.0,false
BU19790306,0.88,0.0,0.09,0.02,0.0,false
BU19790307,0.98,0.0,0.0,0.01,0.0,false
BU19790308,0.89,0.06,0.02,0.01,0.0,false
BU19790309,0.0,0.0,0.0,0.0,0.0,false
BU19790410,0.0,0.0,0.0,0.0,0.0,false
BU19790411,0.99,0.0,0.0,0.01,0.0,false
BU19790412,0.99,0.0,0.0,0.0,0.0,false
